{'target': {'mean': array([-0.4510391], dtype=float32), 'std': array([0.38355893], dtype=float32), 'min': array([-4.1388025], dtype=float32), 'max': array([3.3192787], dtype=float32)}, 'input': {'mean': array([-0.39840052], dtype=float32), 'std': array([0.27414468], dtype=float32), 'min': array([-0.5], dtype=float32), 'max': array([0.5], dtype=float32)}}
Dataset: 60000, 45000
initialize network with normal
===> Epoch[453](450/704): MSE-pixel: 0.1444
===> Epoch[453](480/704): MSE-pixel: 0.1617
===> Epoch[453](510/704): MSE-pixel: 0.1333
===> Epoch[453](540/704): MSE-pixel: 0.1389
===> Epoch[453](570/704): MSE-pixel: 0.1400
===> Epoch[453](600/704): MSE-pixel: 0.1380
===> Epoch[453](630/704): MSE-pixel: 0.1284
===> Epoch[453](660/704): MSE-pixel: 0.1405
===> Epoch[453](690/704): MSE-pixel: 0.1352
learning rate = 0.0000000
===> Epoch[454](0/704): MSE-pixel: 0.1358
===> Epoch[454](30/704): MSE-pixel: 0.1401
===> Epoch[454](60/704): MSE-pixel: 0.1347
===> Epoch[454](90/704): MSE-pixel: 0.1375
===> Epoch[454](120/704): MSE-pixel: 0.1344
===> Epoch[454](150/704): MSE-pixel: 0.1434
===> Epoch[454](180/704): MSE-pixel: 0.1345
===> Epoch[454](210/704): MSE-pixel: 0.1308
===> Epoch[454](240/704): MSE-pixel: 0.1392
===> Epoch[454](270/704): MSE-pixel: 0.1322
===> Epoch[454](300/704): MSE-pixel: 0.1397
===> Epoch[454](330/704): MSE-pixel: 0.1520
===> Epoch[454](360/704): MSE-pixel: 0.1366
===> Epoch[454](390/704): MSE-pixel: 0.1368
===> Epoch[454](420/704): MSE-pixel: 0.1346
===> Epoch[454](450/704): MSE-pixel: 0.1439
===> Epoch[454](480/704): MSE-pixel: 0.1409
===> Epoch[454](510/704): MSE-pixel: 0.1358
===> Epoch[454](540/704): MSE-pixel: 0.1513
===> Epoch[454](570/704): MSE-pixel: 0.1360
===> Epoch[454](600/704): MSE-pixel: 0.1318
===> Epoch[454](630/704): MSE-pixel: 0.1312
===> Epoch[454](660/704): MSE-pixel: 0.1565
===> Epoch[454](690/704): MSE-pixel: 0.1402
learning rate = 0.0000000
===> Epoch[455](0/704): MSE-pixel: 0.1335
===> Epoch[455](30/704): MSE-pixel: 0.1304
===> Epoch[455](60/704): MSE-pixel: 0.1364
===> Epoch[455](90/704): MSE-pixel: 0.1319
===> Epoch[455](120/704): MSE-pixel: 0.1509
===> Epoch[455](150/704): MSE-pixel: 0.1468
===> Epoch[455](180/704): MSE-pixel: 0.1431
===> Epoch[455](210/704): MSE-pixel: 0.1408
===> Epoch[455](240/704): MSE-pixel: 0.1342
===> Epoch[455](270/704): MSE-pixel: 0.1369
===> Epoch[455](300/704): MSE-pixel: 0.1388
===> Epoch[455](330/704): MSE-pixel: 0.1333
===> Epoch[455](360/704): MSE-pixel: 0.1349
===> Epoch[455](390/704): MSE-pixel: 0.1359
===> Epoch[455](420/704): MSE-pixel: 0.1382
===> Epoch[455](450/704): MSE-pixel: 0.1397
===> Epoch[455](480/704): MSE-pixel: 0.1430
===> Epoch[455](510/704): MSE-pixel: 0.1467
===> Epoch[455](540/704): MSE-pixel: 0.1481
===> Epoch[455](570/704): MSE-pixel: 0.1385
===> Epoch[455](600/704): MSE-pixel: 0.1286
===> Epoch[455](630/704): MSE-pixel: 0.1355
===> Epoch[455](660/704): MSE-pixel: 0.1449
===> Epoch[455](690/704): MSE-pixel: 0.1338
learning rate = 0.0000000
===> Epoch[456](0/704): MSE-pixel: 0.1306
===> Epoch[456](30/704): MSE-pixel: 0.1410
===> Epoch[456](60/704): MSE-pixel: 0.1358
===> Epoch[456](90/704): MSE-pixel: 0.1486
===> Epoch[456](120/704): MSE-pixel: 0.1450
===> Epoch[456](150/704): MSE-pixel: 0.1342
===> Epoch[456](180/704): MSE-pixel: 0.1431
===> Epoch[456](210/704): MSE-pixel: 0.1342
===> Epoch[456](240/704): MSE-pixel: 0.1467
===> Epoch[456](270/704): MSE-pixel: 0.1504
===> Epoch[456](300/704): MSE-pixel: 0.1436
===> Epoch[456](330/704): MSE-pixel: 0.1407
===> Epoch[456](360/704): MSE-pixel: 0.1336
===> Epoch[456](390/704): MSE-pixel: 0.1426
===> Epoch[456](420/704): MSE-pixel: 0.1383
===> Epoch[456](450/704): MSE-pixel: 0.1366
===> Epoch[456](480/704): MSE-pixel: 0.1359
===> Epoch[456](510/704): MSE-pixel: 0.1332
===> Epoch[456](540/704): MSE-pixel: 0.1358
===> Epoch[456](570/704): MSE-pixel: 0.1440
===> Epoch[456](600/704): MSE-pixel: 0.1442
===> Epoch[456](630/704): MSE-pixel: 0.1425
===> Epoch[456](660/704): MSE-pixel: 0.1413
===> Epoch[456](690/704): MSE-pixel: 0.1486
learning rate = 0.0000000
===> Epoch[457](0/704): MSE-pixel: 0.1466
===> Epoch[457](30/704): MSE-pixel: 0.1355
===> Epoch[457](60/704): MSE-pixel: 0.1458
===> Epoch[457](90/704): MSE-pixel: 0.1479
===> Epoch[457](120/704): MSE-pixel: 0.1359
===> Epoch[457](150/704): MSE-pixel: 0.1369
===> Epoch[457](180/704): MSE-pixel: 0.1413
===> Epoch[457](210/704): MSE-pixel: 0.1266
===> Epoch[457](240/704): MSE-pixel: 0.1361
===> Epoch[457](270/704): MSE-pixel: 0.1395
===> Epoch[457](300/704): MSE-pixel: 0.1389
===> Epoch[457](330/704): MSE-pixel: 0.1543
===> Epoch[457](360/704): MSE-pixel: 0.1394
===> Epoch[457](390/704): MSE-pixel: 0.1440
===> Epoch[457](420/704): MSE-pixel: 0.1292
===> Epoch[457](450/704): MSE-pixel: 0.1430
===> Epoch[457](480/704): MSE-pixel: 0.1476
===> Epoch[457](510/704): MSE-pixel: 0.1352
===> Epoch[457](540/704): MSE-pixel: 0.1394
===> Epoch[457](570/704): MSE-pixel: 0.1371
===> Epoch[457](600/704): MSE-pixel: 0.1494
===> Epoch[457](630/704): MSE-pixel: 0.1404
===> Epoch[457](660/704): MSE-pixel: 0.1340
===> Epoch[457](690/704): MSE-pixel: 0.1456
learning rate = 0.0000000
===> Epoch[458](0/704): MSE-pixel: 0.1325
===> Epoch[458](30/704): MSE-pixel: 0.1551
===> Epoch[458](60/704): MSE-pixel: 0.1312
===> Epoch[458](90/704): MSE-pixel: 0.1519
===> Epoch[458](120/704): MSE-pixel: 0.1276
===> Epoch[458](150/704): MSE-pixel: 0.1376
===> Epoch[458](180/704): MSE-pixel: 0.1383
===> Epoch[458](210/704): MSE-pixel: 0.1498
===> Epoch[458](240/704): MSE-pixel: 0.1438
===> Epoch[458](270/704): MSE-pixel: 0.1397
===> Epoch[458](300/704): MSE-pixel: 0.1475
===> Epoch[458](330/704): MSE-pixel: 0.1425
===> Epoch[458](360/704): MSE-pixel: 0.1330
===> Epoch[458](390/704): MSE-pixel: 0.1503
===> Epoch[458](420/704): MSE-pixel: 0.1399
===> Epoch[458](450/704): MSE-pixel: 0.1525
===> Epoch[458](480/704): MSE-pixel: 0.1470
===> Epoch[458](510/704): MSE-pixel: 0.1282
===> Epoch[458](540/704): MSE-pixel: 0.1432
===> Epoch[458](570/704): MSE-pixel: 0.1543
===> Epoch[458](600/704): MSE-pixel: 0.1471
===> Epoch[458](630/704): MSE-pixel: 0.1330
===> Epoch[458](660/704): MSE-pixel: 0.1457
===> Epoch[458](690/704): MSE-pixel: 0.1337
learning rate = 0.0000000
===> Epoch[459](0/704): MSE-pixel: 0.1357
===> Epoch[459](30/704): MSE-pixel: 0.1434
===> Epoch[459](60/704): MSE-pixel: 0.1421
===> Epoch[459](90/704): MSE-pixel: 0.1361
===> Epoch[459](120/704): MSE-pixel: 0.1348
===> Epoch[459](150/704): MSE-pixel: 0.1467
===> Epoch[459](180/704): MSE-pixel: 0.1385
===> Epoch[459](210/704): MSE-pixel: 0.1405
===> Epoch[459](240/704): MSE-pixel: 0.1286
===> Epoch[459](270/704): MSE-pixel: 0.1419
===> Epoch[459](300/704): MSE-pixel: 0.1443
===> Epoch[459](330/704): MSE-pixel: 0.1448
===> Epoch[459](360/704): MSE-pixel: 0.1322
===> Epoch[459](390/704): MSE-pixel: 0.1466
===> Epoch[459](420/704): MSE-pixel: 0.1386
===> Epoch[459](450/704): MSE-pixel: 0.1381
===> Epoch[459](480/704): MSE-pixel: 0.1543
===> Epoch[459](510/704): MSE-pixel: 0.1418
===> Epoch[459](540/704): MSE-pixel: 0.1407
===> Epoch[459](570/704): MSE-pixel: 0.1352
===> Epoch[459](600/704): MSE-pixel: 0.1378
===> Epoch[459](630/704): MSE-pixel: 0.1488
===> Epoch[459](660/704): MSE-pixel: 0.1386
===> Epoch[459](690/704): MSE-pixel: 0.1431
learning rate = 0.0000000
===> Epoch[460](0/704): MSE-pixel: 0.1377
===> Epoch[460](30/704): MSE-pixel: 0.1373
===> Epoch[460](60/704): MSE-pixel: 0.1402
===> Epoch[460](90/704): MSE-pixel: 0.1447
===> Epoch[460](120/704): MSE-pixel: 0.1326
===> Epoch[460](150/704): MSE-pixel: 0.1370
===> Epoch[460](180/704): MSE-pixel: 0.1418
===> Epoch[460](210/704): MSE-pixel: 0.1420
===> Epoch[460](240/704): MSE-pixel: 0.1329
===> Epoch[460](270/704): MSE-pixel: 0.1438
===> Epoch[460](300/704): MSE-pixel: 0.1341
===> Epoch[460](330/704): MSE-pixel: 0.1359
===> Epoch[460](360/704): MSE-pixel: 0.1368
===> Epoch[460](390/704): MSE-pixel: 0.1440
===> Epoch[460](420/704): MSE-pixel: 0.1369
===> Epoch[460](450/704): MSE-pixel: 0.1526
===> Epoch[460](480/704): MSE-pixel: 0.1380
===> Epoch[460](510/704): MSE-pixel: 0.1460
===> Epoch[460](540/704): MSE-pixel: 0.1308
===> Epoch[460](570/704): MSE-pixel: 0.1264
===> Epoch[460](600/704): MSE-pixel: 0.1449
===> Epoch[460](630/704): MSE-pixel: 0.1325
===> Epoch[460](660/704): MSE-pixel: 0.1447
===> Epoch[460](690/704): MSE-pixel: 0.1456
learning rate = 0.0000000
===> Epoch[461](0/704): MSE-pixel: 0.1341
===> Epoch[461](30/704): MSE-pixel: 0.1424
===> Epoch[461](60/704): MSE-pixel: 0.1354
===> Epoch[461](90/704): MSE-pixel: 0.1432
===> Epoch[461](120/704): MSE-pixel: 0.1466
===> Epoch[461](150/704): MSE-pixel: 0.1391
===> Epoch[461](180/704): MSE-pixel: 0.1454
===> Epoch[461](210/704): MSE-pixel: 0.1294
===> Epoch[461](240/704): MSE-pixel: 0.1403
===> Epoch[461](270/704): MSE-pixel: 0.1461
===> Epoch[461](300/704): MSE-pixel: 0.1456
===> Epoch[461](330/704): MSE-pixel: 0.1357
===> Epoch[461](360/704): MSE-pixel: 0.1331
===> Epoch[461](390/704): MSE-pixel: 0.1378
===> Epoch[461](420/704): MSE-pixel: 0.1494
===> Epoch[461](450/704): MSE-pixel: 0.1456
===> Epoch[461](480/704): MSE-pixel: 0.1423
===> Epoch[461](510/704): MSE-pixel: 0.1473
===> Epoch[461](540/704): MSE-pixel: 0.1492
===> Epoch[461](570/704): MSE-pixel: 0.1381
===> Epoch[461](600/704): MSE-pixel: 0.1416
===> Epoch[461](630/704): MSE-pixel: 0.1433
===> Epoch[461](660/704): MSE-pixel: 0.1425
===> Epoch[461](690/704): MSE-pixel: 0.1392
learning rate = 0.0000000
Saving
===> Epoch[462](0/704): MSE-pixel: 0.1381
===> Epoch[462](30/704): MSE-pixel: 0.1423
===> Epoch[462](60/704): MSE-pixel: 0.1435
===> Epoch[462](90/704): MSE-pixel: 0.1404
===> Epoch[462](120/704): MSE-pixel: 0.1372
===> Epoch[462](150/704): MSE-pixel: 0.1320
===> Epoch[462](180/704): MSE-pixel: 0.1458
===> Epoch[462](210/704): MSE-pixel: 0.1296
===> Epoch[462](240/704): MSE-pixel: 0.1476
===> Epoch[462](270/704): MSE-pixel: 0.1439
===> Epoch[462](300/704): MSE-pixel: 0.1356
===> Epoch[462](330/704): MSE-pixel: 0.1350
===> Epoch[462](360/704): MSE-pixel: 0.1368
===> Epoch[462](390/704): MSE-pixel: 0.1465
===> Epoch[462](420/704): MSE-pixel: 0.1360
===> Epoch[462](450/704): MSE-pixel: 0.1419
===> Epoch[462](480/704): MSE-pixel: 0.1408
===> Epoch[462](510/704): MSE-pixel: 0.1409
===> Epoch[462](540/704): MSE-pixel: 0.1458
===> Epoch[462](570/704): MSE-pixel: 0.1477
===> Epoch[462](600/704): MSE-pixel: 0.1512
===> Epoch[462](630/704): MSE-pixel: 0.1402
===> Epoch[462](660/704): MSE-pixel: 0.1356
===> Epoch[462](690/704): MSE-pixel: 0.1437
learning rate = 0.0000000
===> Epoch[463](0/704): MSE-pixel: 0.1367
===> Epoch[463](30/704): MSE-pixel: 0.1434
===> Epoch[463](60/704): MSE-pixel: 0.1276
===> Epoch[463](90/704): MSE-pixel: 0.1571
===> Epoch[463](120/704): MSE-pixel: 0.1350
===> Epoch[463](150/704): MSE-pixel: 0.1521
===> Epoch[463](180/704): MSE-pixel: 0.1399
===> Epoch[463](210/704): MSE-pixel: 0.1438
===> Epoch[463](240/704): MSE-pixel: 0.1420
===> Epoch[463](270/704): MSE-pixel: 0.1434
===> Epoch[463](300/704): MSE-pixel: 0.1376
===> Epoch[463](330/704): MSE-pixel: 0.1397
===> Epoch[463](360/704): MSE-pixel: 0.1418
===> Epoch[463](390/704): MSE-pixel: 0.1399
===> Epoch[463](420/704): MSE-pixel: 0.1313
===> Epoch[463](450/704): MSE-pixel: 0.1466
===> Epoch[463](480/704): MSE-pixel: 0.1329
===> Epoch[463](510/704): MSE-pixel: 0.1397
===> Epoch[463](540/704): MSE-pixel: 0.1344
===> Epoch[463](570/704): MSE-pixel: 0.1505
===> Epoch[463](600/704): MSE-pixel: 0.1424
===> Epoch[463](630/704): MSE-pixel: 0.1290
===> Epoch[463](660/704): MSE-pixel: 0.1318
===> Epoch[463](690/704): MSE-pixel: 0.1368
learning rate = 0.0000000
===> Epoch[464](0/704): MSE-pixel: 0.1551
===> Epoch[464](30/704): MSE-pixel: 0.1508
===> Epoch[464](60/704): MSE-pixel: 0.1306
===> Epoch[464](90/704): MSE-pixel: 0.1378
===> Epoch[464](120/704): MSE-pixel: 0.1388
===> Epoch[464](150/704): MSE-pixel: 0.1377
===> Epoch[464](180/704): MSE-pixel: 0.1354
===> Epoch[464](210/704): MSE-pixel: 0.1358
===> Epoch[464](240/704): MSE-pixel: 0.1389
===> Epoch[464](270/704): MSE-pixel: 0.1323
===> Epoch[464](300/704): MSE-pixel: 0.1450
===> Epoch[464](330/704): MSE-pixel: 0.1394
===> Epoch[464](360/704): MSE-pixel: 0.1295
===> Epoch[464](390/704): MSE-pixel: 0.1420
===> Epoch[464](420/704): MSE-pixel: 0.1423
===> Epoch[464](450/704): MSE-pixel: 0.1347
===> Epoch[464](480/704): MSE-pixel: 0.1502
===> Epoch[464](510/704): MSE-pixel: 0.1356
===> Epoch[464](540/704): MSE-pixel: 0.1365
===> Epoch[464](570/704): MSE-pixel: 0.1415
===> Epoch[464](600/704): MSE-pixel: 0.1423
===> Epoch[464](630/704): MSE-pixel: 0.1296
===> Epoch[464](660/704): MSE-pixel: 0.1325
===> Epoch[464](690/704): MSE-pixel: 0.1419
learning rate = 0.0000000
===> Epoch[465](0/704): MSE-pixel: 0.1378
===> Epoch[465](30/704): MSE-pixel: 0.1389
===> Epoch[465](60/704): MSE-pixel: 0.1309
===> Epoch[465](90/704): MSE-pixel: 0.1467
===> Epoch[465](120/704): MSE-pixel: 0.1392
===> Epoch[465](150/704): MSE-pixel: 0.1387
===> Epoch[465](180/704): MSE-pixel: 0.1353
===> Epoch[465](210/704): MSE-pixel: 0.1385
===> Epoch[465](240/704): MSE-pixel: 0.1385
===> Epoch[465](270/704): MSE-pixel: 0.1451
===> Epoch[465](300/704): MSE-pixel: 0.1379
===> Epoch[465](330/704): MSE-pixel: 0.1387
===> Epoch[465](360/704): MSE-pixel: 0.1446
===> Epoch[465](390/704): MSE-pixel: 0.1402
===> Epoch[465](420/704): MSE-pixel: 0.1322
===> Epoch[465](450/704): MSE-pixel: 0.1364
===> Epoch[465](480/704): MSE-pixel: 0.1389
===> Epoch[465](510/704): MSE-pixel: 0.1447
===> Epoch[465](540/704): MSE-pixel: 0.1343
===> Epoch[465](570/704): MSE-pixel: 0.1464
===> Epoch[465](600/704): MSE-pixel: 0.1446
===> Epoch[465](630/704): MSE-pixel: 0.1419
===> Epoch[465](660/704): MSE-pixel: 0.1421
===> Epoch[465](690/704): MSE-pixel: 0.1419
learning rate = 0.0000000
===> Epoch[466](0/704): MSE-pixel: 0.1488
===> Epoch[466](30/704): MSE-pixel: 0.1516
===> Epoch[466](60/704): MSE-pixel: 0.1462
===> Epoch[466](90/704): MSE-pixel: 0.1371
===> Epoch[466](120/704): MSE-pixel: 0.1511
===> Epoch[466](150/704): MSE-pixel: 0.1311
===> Epoch[466](180/704): MSE-pixel: 0.1438
===> Epoch[466](210/704): MSE-pixel: 0.1365
===> Epoch[466](240/704): MSE-pixel: 0.1432
===> Epoch[466](270/704): MSE-pixel: 0.1409
===> Epoch[466](300/704): MSE-pixel: 0.1461
===> Epoch[466](330/704): MSE-pixel: 0.1437
===> Epoch[466](360/704): MSE-pixel: 0.1335
===> Epoch[466](390/704): MSE-pixel: 0.1360
===> Epoch[466](420/704): MSE-pixel: 0.1406
===> Epoch[466](450/704): MSE-pixel: 0.1438
===> Epoch[466](480/704): MSE-pixel: 0.1427
===> Epoch[466](510/704): MSE-pixel: 0.1489
===> Epoch[466](540/704): MSE-pixel: 0.1328
===> Epoch[466](570/704): MSE-pixel: 0.1356
===> Epoch[466](600/704): MSE-pixel: 0.1478
===> Epoch[466](630/704): MSE-pixel: 0.1377
===> Epoch[466](660/704): MSE-pixel: 0.1373
===> Epoch[466](690/704): MSE-pixel: 0.1387
learning rate = 0.0000000
===> Epoch[467](0/704): MSE-pixel: 0.1377
===> Epoch[467](30/704): MSE-pixel: 0.1478
===> Epoch[467](60/704): MSE-pixel: 0.1469
===> Epoch[467](90/704): MSE-pixel: 0.1342
===> Epoch[467](120/704): MSE-pixel: 0.1337
===> Epoch[467](150/704): MSE-pixel: 0.1423
===> Epoch[467](180/704): MSE-pixel: 0.1393
===> Epoch[467](210/704): MSE-pixel: 0.1440
===> Epoch[467](240/704): MSE-pixel: 0.1329
===> Epoch[467](270/704): MSE-pixel: 0.1425
===> Epoch[467](300/704): MSE-pixel: 0.1290
===> Epoch[467](330/704): MSE-pixel: 0.1337
===> Epoch[467](360/704): MSE-pixel: 0.1338
===> Epoch[467](390/704): MSE-pixel: 0.1308
===> Epoch[467](420/704): MSE-pixel: 0.1383
===> Epoch[467](450/704): MSE-pixel: 0.1391
===> Epoch[467](480/704): MSE-pixel: 0.1482
===> Epoch[467](510/704): MSE-pixel: 0.1361
===> Epoch[467](540/704): MSE-pixel: 0.1318
===> Epoch[467](570/704): MSE-pixel: 0.1426
===> Epoch[467](600/704): MSE-pixel: 0.1414
===> Epoch[467](630/704): MSE-pixel: 0.1432
===> Epoch[467](660/704): MSE-pixel: 0.1308
===> Epoch[467](690/704): MSE-pixel: 0.1509
learning rate = 0.0000000
===> Epoch[468](0/704): MSE-pixel: 0.1402
===> Epoch[468](30/704): MSE-pixel: 0.1482
===> Epoch[468](60/704): MSE-pixel: 0.1360
===> Epoch[468](90/704): MSE-pixel: 0.1451
===> Epoch[468](120/704): MSE-pixel: 0.1473
===> Epoch[468](150/704): MSE-pixel: 0.1421
===> Epoch[468](180/704): MSE-pixel: 0.1477
===> Epoch[468](210/704): MSE-pixel: 0.1386
===> Epoch[468](240/704): MSE-pixel: 0.1440
===> Epoch[468](270/704): MSE-pixel: 0.1425
===> Epoch[468](300/704): MSE-pixel: 0.1490
===> Epoch[468](330/704): MSE-pixel: 0.1395
===> Epoch[468](360/704): MSE-pixel: 0.1473
===> Epoch[468](390/704): MSE-pixel: 0.1382
===> Epoch[468](420/704): MSE-pixel: 0.1388
===> Epoch[468](450/704): MSE-pixel: 0.1429
===> Epoch[468](480/704): MSE-pixel: 0.1360
===> Epoch[468](510/704): MSE-pixel: 0.1353
===> Epoch[468](540/704): MSE-pixel: 0.1381
===> Epoch[468](570/704): MSE-pixel: 0.1356
===> Epoch[468](600/704): MSE-pixel: 0.1497
===> Epoch[468](630/704): MSE-pixel: 0.1303
===> Epoch[468](660/704): MSE-pixel: 0.1392
===> Epoch[468](690/704): MSE-pixel: 0.1346
learning rate = 0.0000000
===> Epoch[469](0/704): MSE-pixel: 0.1459
===> Epoch[469](30/704): MSE-pixel: 0.1350
===> Epoch[469](60/704): MSE-pixel: 0.1509
===> Epoch[469](90/704): MSE-pixel: 0.1474
===> Epoch[469](120/704): MSE-pixel: 0.1314
===> Epoch[469](150/704): MSE-pixel: 0.1425
===> Epoch[469](180/704): MSE-pixel: 0.1455
===> Epoch[469](210/704): MSE-pixel: 0.1546
===> Epoch[469](240/704): MSE-pixel: 0.1464
===> Epoch[469](270/704): MSE-pixel: 0.1410
===> Epoch[469](300/704): MSE-pixel: 0.1297
===> Epoch[469](330/704): MSE-pixel: 0.1427
===> Epoch[469](360/704): MSE-pixel: 0.1397
===> Epoch[469](390/704): MSE-pixel: 0.1591
===> Epoch[469](420/704): MSE-pixel: 0.1425
===> Epoch[469](450/704): MSE-pixel: 0.1334
===> Epoch[469](480/704): MSE-pixel: 0.1445
===> Epoch[469](510/704): MSE-pixel: 0.1343
===> Epoch[469](540/704): MSE-pixel: 0.1423
===> Epoch[469](570/704): MSE-pixel: 0.1429
===> Epoch[469](600/704): MSE-pixel: 0.1412
===> Epoch[469](630/704): MSE-pixel: 0.1472
===> Epoch[469](660/704): MSE-pixel: 0.1426
===> Epoch[469](690/704): MSE-pixel: 0.1552
learning rate = 0.0000000
===> Epoch[470](0/704): MSE-pixel: 0.1412
===> Epoch[470](30/704): MSE-pixel: 0.1384
===> Epoch[470](60/704): MSE-pixel: 0.1438
===> Epoch[470](90/704): MSE-pixel: 0.1287
===> Epoch[470](120/704): MSE-pixel: 0.1368
===> Epoch[470](150/704): MSE-pixel: 0.1409
===> Epoch[470](180/704): MSE-pixel: 0.1393
===> Epoch[470](210/704): MSE-pixel: 0.1471
===> Epoch[470](240/704): MSE-pixel: 0.1482
===> Epoch[470](270/704): MSE-pixel: 0.1434
===> Epoch[470](300/704): MSE-pixel: 0.1427
===> Epoch[470](330/704): MSE-pixel: 0.1379
===> Epoch[470](360/704): MSE-pixel: 0.1433
===> Epoch[470](390/704): MSE-pixel: 0.1494
===> Epoch[470](420/704): MSE-pixel: 0.1497
===> Epoch[470](450/704): MSE-pixel: 0.1487
===> Epoch[470](480/704): MSE-pixel: 0.1401
===> Epoch[470](510/704): MSE-pixel: 0.1372
===> Epoch[470](540/704): MSE-pixel: 0.1438
===> Epoch[470](570/704): MSE-pixel: 0.1371
===> Epoch[470](600/704): MSE-pixel: 0.1386
===> Epoch[470](630/704): MSE-pixel: 0.1443
===> Epoch[470](660/704): MSE-pixel: 0.1394
===> Epoch[470](690/704): MSE-pixel: 0.1394
learning rate = 0.0000000
===> Epoch[471](0/704): MSE-pixel: 0.1325
===> Epoch[471](30/704): MSE-pixel: 0.1376
===> Epoch[471](60/704): MSE-pixel: 0.1508
===> Epoch[471](90/704): MSE-pixel: 0.1405
===> Epoch[471](120/704): MSE-pixel: 0.1427
===> Epoch[471](150/704): MSE-pixel: 0.1402
===> Epoch[471](180/704): MSE-pixel: 0.1374
===> Epoch[471](210/704): MSE-pixel: 0.1315
===> Epoch[471](240/704): MSE-pixel: 0.1501
===> Epoch[471](270/704): MSE-pixel: 0.1370
===> Epoch[471](300/704): MSE-pixel: 0.1384
===> Epoch[471](330/704): MSE-pixel: 0.1387
===> Epoch[471](360/704): MSE-pixel: 0.1362
===> Epoch[471](390/704): MSE-pixel: 0.1379
===> Epoch[471](420/704): MSE-pixel: 0.1428
===> Epoch[471](450/704): MSE-pixel: 0.1343
===> Epoch[471](480/704): MSE-pixel: 0.1363
===> Epoch[471](510/704): MSE-pixel: 0.1402
===> Epoch[471](540/704): MSE-pixel: 0.1393
===> Epoch[471](570/704): MSE-pixel: 0.1390
===> Epoch[471](600/704): MSE-pixel: 0.1412
===> Epoch[471](630/704): MSE-pixel: 0.1419
===> Epoch[471](660/704): MSE-pixel: 0.1391
===> Epoch[471](690/704): MSE-pixel: 0.1381
learning rate = 0.0000000
Saving
===> Epoch[472](0/704): MSE-pixel: 0.1476
===> Epoch[472](30/704): MSE-pixel: 0.1434
===> Epoch[472](60/704): MSE-pixel: 0.1524
===> Epoch[472](90/704): MSE-pixel: 0.1366
===> Epoch[472](120/704): MSE-pixel: 0.1359
===> Epoch[472](150/704): MSE-pixel: 0.1406
===> Epoch[472](180/704): MSE-pixel: 0.1414
===> Epoch[472](210/704): MSE-pixel: 0.1362
===> Epoch[472](240/704): MSE-pixel: 0.1442
===> Epoch[472](270/704): MSE-pixel: 0.1416
===> Epoch[472](300/704): MSE-pixel: 0.1349
===> Epoch[472](330/704): MSE-pixel: 0.1368
===> Epoch[472](360/704): MSE-pixel: 0.1429
===> Epoch[472](390/704): MSE-pixel: 0.1370
===> Epoch[472](420/704): MSE-pixel: 0.1344
===> Epoch[472](450/704): MSE-pixel: 0.1403
===> Epoch[472](480/704): MSE-pixel: 0.1432
===> Epoch[472](510/704): MSE-pixel: 0.1328
===> Epoch[472](540/704): MSE-pixel: 0.1504
===> Epoch[472](570/704): MSE-pixel: 0.1324
===> Epoch[472](600/704): MSE-pixel: 0.1467
===> Epoch[472](630/704): MSE-pixel: 0.1435
===> Epoch[472](660/704): MSE-pixel: 0.1632
===> Epoch[472](690/704): MSE-pixel: 0.1521
learning rate = 0.0000000
===> Epoch[473](0/704): MSE-pixel: 0.1493
===> Epoch[473](30/704): MSE-pixel: 0.1350
===> Epoch[473](60/704): MSE-pixel: 0.1438
===> Epoch[473](90/704): MSE-pixel: 0.1486
===> Epoch[473](120/704): MSE-pixel: 0.1349
===> Epoch[473](150/704): MSE-pixel: 0.1409
===> Epoch[473](180/704): MSE-pixel: 0.1497
===> Epoch[473](210/704): MSE-pixel: 0.1364
===> Epoch[473](240/704): MSE-pixel: 0.1468
===> Epoch[473](270/704): MSE-pixel: 0.1448
===> Epoch[473](300/704): MSE-pixel: 0.1395
===> Epoch[473](330/704): MSE-pixel: 0.1390
===> Epoch[473](360/704): MSE-pixel: 0.1382
===> Epoch[473](390/704): MSE-pixel: 0.1484
===> Epoch[473](420/704): MSE-pixel: 0.1459
===> Epoch[473](450/704): MSE-pixel: 0.1335
===> Epoch[473](480/704): MSE-pixel: 0.1389
===> Epoch[473](510/704): MSE-pixel: 0.1401
===> Epoch[473](540/704): MSE-pixel: 0.1297
===> Epoch[473](570/704): MSE-pixel: 0.1284
===> Epoch[473](600/704): MSE-pixel: 0.1297
===> Epoch[473](630/704): MSE-pixel: 0.1390
===> Epoch[473](660/704): MSE-pixel: 0.1428
===> Epoch[473](690/704): MSE-pixel: 0.1398
learning rate = 0.0000000
===> Epoch[474](0/704): MSE-pixel: 0.1315
===> Epoch[474](30/704): MSE-pixel: 0.1431
===> Epoch[474](60/704): MSE-pixel: 0.1341
===> Epoch[474](90/704): MSE-pixel: 0.1408
===> Epoch[474](120/704): MSE-pixel: 0.1488
===> Epoch[474](150/704): MSE-pixel: 0.1395
===> Epoch[474](180/704): MSE-pixel: 0.1430
===> Epoch[474](210/704): MSE-pixel: 0.1401
===> Epoch[474](240/704): MSE-pixel: 0.1438
===> Epoch[474](270/704): MSE-pixel: 0.1462
===> Epoch[474](300/704): MSE-pixel: 0.1397
===> Epoch[474](330/704): MSE-pixel: 0.1458
